NAME,QTY
"Переходник LANBERG AD-0031-S MOUNTING FRAME FOR 3.5"" HDD IN 5.25"" BAY",5
Презентационный пульт Logitech R400 (Black),1
Презентационный пульт Logitech R500S (Gray),2
Принтер лазерный Canon ImageCLASS LBP6030,5
Принтер лазерный HP LaserJet M111a (A4),6
Принтер лазерный МФУ Canon imageCLASS MF3010,66
Принтер лазерный МФУ Canon i-SENSYS MF3010,20
Принтер лазерный МФУ HP LaserJet M141a (A4),2
"Принтер лазерный МФУ HP LaserJet M236SDN (Принтер/Сканер/Копир, ADF, Duplex, A4)",1
Принтер лазерный МФУ HP LaserJet Pro 3103fdn (A4),1
Принтер лазерный МФУ HP LaserJet Pro 3103fdw (A4),2
Принтер лазерный цветной МФУ HP Color Laser 179fnw (A4),5
"Принтер струйный МФУ Canon PIXMA MG2540S, A4",9
"Принтер струйный МФУ Canon PIXMA MG2541S, A4",80
"Принтер струйный МФУ Canon PIXMA MG2546S, A4",36
"Принтер струйный МФУ HP DeskJet 2320 (7WN42B, A4, White)",19
"Проектор Acer X1226AH (DLP, max 10000h., 4000lm, 20000:1, 1024x768, USB, HDMI, VGA, Component, RCA, Audio In/Out)",11
"Проектор Viewsonic PA503S (DLP, макс 15000ч., 3600lm, 22000:1, макс 800x600, USB, RS-232, HDMI, 2xVGA, Component, RCA, Audio In",19
"Процессор AMD A10 8770 (S-AM4, TRAY)",2
"Процессор AMD A6 9500E (S-AM4, 3.0GHz, R5, TRAY)",8
"Процессор AMD Ryzen 3 4100 (S-AM4, BOX)",8
"Процессор AMD Ryzen 5 5500 (S-AM4, TRAY)",3
"Процессор AMD Ryzen 5 5600 (S-AM4, TRAY)",1
"Процессор AMD Ryzen 5 5600G (S-AM4, TRAY)",5
"Процессор AMD Ryzen 5 5600X (S-AM4, TRAY)",9
"Процессор AMD Ryzen 5 7600X (S-AM5, TRAY)",3
"Процессор AMD Ryzen 5 8500G (S-AM5, BOX)",2
"Процессор AMD Ryzen 7 5700G (S-AM4, TRAY)",3
"Процессор AMD Ryzen 7 5700X (S-AM4, TRAY)",6
"Процессор AMD Ryzen 7 7700 (S-AM5, TRAY)",3
"Процессор AMD Ryzen 7 8700G (S-AM5, BOX)",7
"Процессор Intel Core i3 13100 (3.4GHz, 12Mb, 8GT/s, GPU, S1700, TRAY)",3
"Процессор Intel Core i3 14100 (4.7GHz, 12Mb, 8GT/s, GPU, S1700, TRAY)",6
"Процессор Intel Core i5 13400F (2.5GHz, 20Mb, 8GT/s, S1700, TRAY)",3
"Процессор Intel Core i5 14400 (4.7GHz, 20Mb, 8GT/s, GPU, S1700, TRAY)",10
"Процессор Intel Core i5 14600KF (2.6GHz, 24Mb, 8GT/s, S1700, TRAY)",3
"Процессор Intel Core i7 12700K (3.6GHz, 25Mb, 8GT/s, GPU, S1700, TRAY)",5
"Процессор Intel Core i7 13700K (3.4GHz, 30Mb, GPU, S1700, BOX)",7
"Процессор Intel Core i7 13700KF (3.4GHz, 30Mb, 8GT/s, S1700, TRAY)",2
"Процессор Intel Core i7 14700K (2.5GHz, 33Mb, 8GT/s, GPU, S1700, TRAY)",4
"Процессор Intel Core i7 14700KF (2.5GHz, 33Mb, 8GT/s, S1700, TRAY)",1
"Процессор Intel Core i9 14900K (3.2GHz, 36Mb, 8GT/s, GPU, S1700, TRAY)",2
"Процессор Intel Core i9 14900KF (3.2GHz, 36Mb, 8GT/s, S1700, TRAY)",2
"Процессор Intel Pentium Gold G6405 (4.1GHz, 4Mb, 8GT/s, GPU, S1200, BOX)",2
"Процессор Intel Pentium Gold G7400 (3.7GHz, 6Mb, 8GT/s, GPU, S1700, OEM)",1
"Саундбар SVEN SB-2035 (40W, Bluetooth, HDMI, R/C, USB, Black)",3
"Саундбар SVEN SB-2055 (80W, Bluetooth, HDMI, R/C, Optical, USB, Display, Black)",3
"Сетевая антенна D-Link ANT24-0501 (Indoor, 5dbi, gain)",1
"Сетевая антенна Intellinet 500449 (Directional, 14dbi, gain)",3
"Сетевая антенна Intellinet 502313 (Directional, 18dbi, gain)",2
"Сетевая карта Asus PCE-AX1800 (PCI-E, WiFi 6, Bluetooth 5.2)",5
"Сетевая карта D-Link DFE-530TX (10/100Mbit), PCI",2
"Сетевая карта Lanberg NC-1000-01 (10/100/1000, USB3.0)",3
Сетевая карта Lenovo USB-C > GigaBit-Lan RJ45,5
"Сетевая карта TP-Link Archer T2U NANO (AC600, Nano, USB)",1
"Сетевая карта TP-Link Archer T4U (AC1300, Dual, External antennas, USB)",3
"Сетевая карта TP-Link Archer TXE75E (AXE5400, Wi-Fi 6e, Bluetooth, PCI-E)",8
"Сетевая карта TP-Link TG-3468 (10/100/1000Mbps, PCI-E)",1
Сетевая карта TP-Link TL-WN725N (USB),5
Сетевая карта TP-Link TL-WN781ND (PCI-E),23
Сетевая карта TP-Link TL-WN822N (USB),24
Сетевая карта TP-Link TL-WN823N (USB),7
Сетевая карта TP-Link TL-WN881ND (PCI-E),5
"Сетевая карта TP-Link UE300 (10/100/1000, USB)",10
Сетевое хранилище QNAP TS-231K 2-BAY,1
"Сетевой фильтр CrownMicro CMPS-06 (6 Euro Sockets, 5.0m, Black, 2500W)",40
"Сетевой фильтр LANBERG PDU-04E04I-0200-BK (4xFRENCH, 4xIEC SOCKETS 2M 1U 10A, BLACK)",15
"Сетевой фильтр LANBERG PDU-04E04I-0200-IEC-BK (8 SOCKETS 2M 1U 10A, BLACK)",18
"Сетевой фильтр LANBERG PS0-05F-0150-BK (5 SOCKETS 1.5M, SCHUKO, BLACK)",106
"Сетевой фильтр LANBERG PS0-05F-0150-W (5 SOCKETS 1.5M, SCHUKO, WHITE)",55
"Сетевой фильтр LANBERG PS0-05F-0300-W (5 SOCKETS 3M, SCHUKO, WHITE)",8
"Сетевой фильтр Lightwave LW EXT 52U-2P (5 Universal Sockets, 2xUSB (2.1A), 3.0m, Black)",19
"Сетевой фильтр Lightwave LW EXT 72UC-2P (7 Universal Sockets, 1xUSB, 1xType-C (2.1A), 3.0m, Black)",19
"Сетевой фильтр Lightwave LW-EXT-43U-2P (4 Universal Sockets, 3xUSB, Black)",8
"Сетевой фильтр Lightwave LW-EXT-44MW-2P (4 Universal Sockets, 3xUSB, 1xType-C, Black)",4
"Сетевой фильтр Lightwave LW-EXT-44U-2P (4 Universal Sockets, 4xUSB, 2.0m, Black)",45
"Сетевой фильтр Lightwave LW-EXT-64U-2P (6 Universal Sockets, 4xUSB, 2.0m, Black)",25
"Сетевой фильтр SVEN Optima 6 1.8 (6 Euro Sockets, 1.8m, Black, 2300W)",22
"Сетевой фильтр SVEN Optima 6 3.0 (6 Euro Sockets, 3.0m, Black, 2300W)",15
"Сетевой фильтр SVEN Optima 6 5.0 (6 Euro Sockets, 5.0m, Black, 2300W)",17
"Сетевой фильтр SVEN SF-05E 1.0 (5 Euro Sockets, 1.0m, Black, 2300W)",4
"Сетевой фильтр SVEN SF-05LU 1.8 (5 Euro Sockets, 2xUSB (2.4А), 1.8m, Black, 2300W)",2
"Сетевой фильтр SVEN SF-05LU 3.0 (5 Euro Sockets, 2xUSB (2.4А), 3.0m, Black, 2300W)",3
"Сетевой фильтр SVEN SF-06E 5.0 (6 Euro Sockets, 5.0m, Black, 2300W)",3
"Смарт-часы Smarterra FitMaster Aura FMAUR (1.3"" IPS, Red)",1
"Смарт-часы Smarterra Zen SMZORG (0.96"", Orange)",1
Соединитель Lanmaster TWT-SLC-UY2 (100PCS),3
"Соединитель Ugreen NW162 (Cat.6, Unshielded)",2
"Стол для проектора Cactus CS-VM-PT01 (424x374mm, height 675-1000mm, max. 10kg, floor stand, Black)",2
Стол игровой Genesis NDS-1550 Holm 300 RGB (Black),6
Стол игровой Genesis NDS-1606 Holm 200 RGB (Black),4
"Сумка для ноутбука 10.2"" Belkin Нетбук Carry Case F8N161EAJIR (Jetset Red)",4
"Сумка для ноутбука 13.3"" Canyon CNL-NB08J",2
"Сумка для ноутбука 14"" RivaCase 7704 (Sleeve, Black)",2
"Сумка для ноутбука 14.1"" Manhattan Reversible 439350 (Purple/Cream)",8
"Сумка для ноутбука 15.4"" Belkin Laptop Hideaway F8N060EAKHK (Dove/Tarragon)",21
"Сумка для ноутбука 15.4"" Manhattan Chelsea Ladies 355001 (Black)",2
"Сумка для ноутбука 15.4"" Targus TLT059EU (Ladies Leather)",1
"Сумка для ноутбука 15.6"" Digma R-270 (Black)",11
"Сумка для ноутбука 15.6"" Digma R-270 (Grey/Black)",12
"Сумка для ноутбука 15.6"" Innovation IT NT15 Black",1
"Сумка для ноутбука 15.6"" NATEC Beira NTO-2056 (Black)",145
"Сумка для ноутбука 15.6"" NATEC Doberman NTO-0768 (Black)",45
"Сумка для ноутбука 15.6"" Natec GOA NTO-2055 (Black)",130
"Сумка для ноутбука 15.6"" Natec IMPALA 2 NTO-2228 (Onyx Black)",137
"Сумка для ноутбука 15.6"" NATEC Nanger NTO-2027 (Black)",44
"Сумка для ноутбука 15.6"" Natec Taruca NTO-2031 (Black)",139
"Сумка для ноутбука 15.6"" Natec WALLAROO NTO-2051 (With wireless Mouse, Black)",143
"Сумка для ноутбука 15.6"" PC Pet PCPKB0115BN (Рюкзак, Brown/Orange)",3
"Сумка для ноутбука 17.3"" PC Pet 600D (PCP-A1317GY, Grey/Black)",1
Сумка для фотоаппарата Targus DCCP00 (Micro Camera Case),12
Сумка для фотоаппарата Targus TPT024EU (Elegant Small),8
Сумка для фотоаппарата Targus TPT025EU (Elegant Medium),7
"Сумка/Рюкзак для ноутбука 15.6"" Genesis PALLAD 410 NBG-1947 (Black)",4
"Сумка/Чехол для ноутбука 13.3"" Riva 7903 (Blue)",3
Телефон sPhone Hiper Card Black P-01BLK,3
Телефон sPhone Hiper Vinyl Black C-01BLK,5
"Термопаста Aerocool Baraf (1g, Syringe)",75
"Термопаста Arctic MX-4 (20g, syringe)",3
"Термопаста Arctic MX-4 (45g, syringe)",13
"Термопаста Arctic MX-4 (8g, syringe)",15
"Термопаста Arctic MX-6 (2g, syringe)",4
"Термопаста Arctic MX-6 (4g, syringe + 5 x Cleaning wipes)",7
"Термопаста Arctic MX-6 (4g, syringe)",6
"Термопаста Arctic MX-6 (8g, syringe)",7
"Термопаста Deepcool Z5 (3g, Syringe)",6
"Термопаста ID-Cooling Frost X05 (5g, Syringe)",9
"Термопаста Zalman ZM-STC9 (3.5g, Syringe)",2
"Точка доступа/Router ASUS RT-AX52 (AX1800, Wi-Fi 6, Dual Band, 4xAntennas)",2
"Точка доступа/Router ASUS RT-AX53U (AX1800, Wi-Fi 6, Dual Band, 4xAntennas)",2
Точка доступа/Router MikroTik RB4011iGS+RM,1
"Точка доступа/Router MikroTik RB760IGS HEX S (10/100/1000, SFP)",2
"Точка доступа/Router MikroTik RB941-2ND (10/100, White)",2
"Точка доступа/Router MikroTik RB941-2ND-TC (10/100, White)",4
"Точка доступа/Router TP-Link Archer AX10 (AX1500, 10/100/1000)",3
"Точка доступа/Router TP-Link Archer AX55 (AX3000, 10/100/1000)",1
"Точка доступа/Router TP-Link Archer AX72 (AX5400, 10/100/1000)",2
"Точка доступа/Router TP-Link Archer AX73 (AX5400, 10/100/1000)",4
"Точка доступа/Router TP-Link Archer C20 (AC733, 3G support)",15
Точка доступа/Router TP-Link Archer C50 (AC1200),8
Точка доступа/Router TP-Link Archer C60 (AC1350),13
Точка доступа/Router TP-Link Archer C80 (AC1900),2
"Точка доступа/Router TP-Link Archer MR200 AC750 (Dual, 3G/4G, Sim)",6
"Точка доступа/Router TP-Link Archer MR505 AC1200 (4G LTE, 10/100/1000 Cat.6)",8
"Точка доступа/Router TP-Link Archer MR600 AC1200 (4G LTE, 10/100/1000 Cat.6)",1
"Точка доступа/Router TP-Link Deco E4 (Mesh, 2xPack, AC1200, 10/100)",1
"Точка доступа/Router TP-Link Deco E4 (Mesh, 3xPack, AC1200, 10/100)",1
"Точка доступа/Router TP-Link Deco M4 (Mesh, 1xPack, AC1200, 10/100/1000)",2
Точка доступа/Router TP-Link EAP-245 (802.11n),1
Точка доступа/Router TP-Link MERCUSYS MW325R,6
"Точка доступа/Router TP-Link RE205 (AC750) (802.11ac/ab/g/n, Repeater, Powerline, up to 733Mbps)",7
"Точка доступа/Router TP-Link RE305 (AC1200, Repeater, Powerline, up to 1200Mbps)",1
"Точка доступа/Router TP-Link RE450 (AC1750) (802.11ac/ab/g/n, Repeater, Powerline, up to 733Mbps)",7
Точка доступа/Router TP-Link TL-MR3420 (3G/4G),1
Точка доступа/Router TP-Link TL-WA801N (802.11n),10
"Точка доступа/Router TP-Link TL-WA855RE (N300, Repeater, Powerline)",14
"Точка доступа/Router TP-Link TL-WA860RE (N300, Repeater, Powerline)",17
Точка доступа/Router TP-Link TL-WR840N (802.11n),12
Точка доступа/Router TP-Link TL-WR841N (802.11n),6
Точка доступа/Router TP-Link TL-WR844N (802.11n),30
Удлинитель LANBERG CA-C13E-10CC-0018-BK POWER SUPPLY CABLE IEC 320 C13-> C14 1.8M BLACK,29
Удлинитель LANBERG CA-C13E-11CC-0018-BK POWER SUPPLY CABLE IEC 320 C13-> C14 1.8M BLACK,140
Удлинитель LANBERG CA-C13E-11CC-0050-BK POWER SUPPLY CABLE IEC 320 C13-> C14 5.0M BLACK,45
Удлинитель LANBERG CA-C14E-10CC-0018-BK POWER SUPPLY CABLE IEC 320 C14->SCHUKO(F) 20CM BLACK,1
Удлинитель LANBERG CA-US3E-10CC-0018-B CABLE USB 3.0 AM-AF BLUE 1.8M,46
Удлинитель LANBERG CA-USBE-10CC-0018-BK CABLE USB 2.0 AM-AF BLACK 1.8M,440
Удлинитель LANBERG CA-USBE-10CC-0030-B CABLE USB 2.0 AM-AF 2.0 BLUE 3M,15
Удлинитель LANBERG CA-USBE-10CC-0030-BK CABLE USB 2.0 AM-AF 2.0 BLACK 3M,90
Удлинитель LANBERG CA-USBE-10CC-0050-BK CABLE USB 2.0 AM-AF BLACK 5M,50
Удлинитель LANBERG CA-VGAC-10CC-0018-B+ CABLE VGA HD15M/HD15F DUAL-SHIELDED 2*FERRITE BLACK 1.8M,55
"Флешка USB 128GB Kingston DataTraveler 70 (USB-C, Black)",20
"Флешка USB 128GB Kingston DataTraveler 80M (USB-C, Black)",3
"Флешка USB 128GB Kingston DataTraveler Exodia (USB 3.2, Black)",14
"Флешка USB 128GB Kingston DataTraveler MicroDUO 3C Dual (USB 3.2 + USB-C, Purple)",3
"Флешка USB 128GB Patriot PE128GR550DSAD RAGE R550 (USB-C/USB 3.2, Dark Shadow)",12
"Флешка USB 128GB Patriot PEF128GRLB32U SS RAGE (USB 3.2, Black)",20
"Флешка USB 128GB Patriot PEF128GSRE3USB SS RAGE (USB 3.0, Black)",1
"Флешка USB 128GB Patriot PSF128GBITB32U BIT (USB 3.2, Black)",1
"Флешка USB 128GB Patriot PSF128GT300DS3U TAB300 (USB 3.2, Dark Shadow)",31
"Флешка USB 128GB Patriot PSF128GX3B3U XPORTER 3 Slider (USB 3.2, Black)",13
"Флешка USB 128GB Patriot PSF128GXRB3U Xporter Core (USB 3.2, Black)",29
"Флешка USB 128GB Samsung Bar Plus (USB 3.1, Titan Grey)",1
"Флешка USB 128GB Samsung USB Type-C (USB-C, Blue)",1
"Флешка USB 256GB Kingston DataTraveler 80M (USB-C, Black)",7
"Флешка USB 256GB Kingston DataTraveler Exodia (USB 3.2, Black)",7
"Флешка USB 256GB Kingston DataTraveler Exodia Onyx (USB 3.2, Black)",3
"Флешка USB 256GB Patriot PEF256GRGPB32U SS Rage Pro (USB 3.2, Black)",1
"Флешка USB 256GB Patriot PEF256GRLB32U SS Rage Lite (USB 3.2, Black)",4
"Флешка USB 256GB Patriot PSF256GX3B3U XPORTER 3 Slider (USB 3.2, Black)",5
"Флешка USB 256GB Samsung Bar Plus (USB 3.1, Titan Grey)",3
"Флешка USB 32GB Patriot PEF32GRLB32U SS RAGE LITE (USB 3.2, Black)",12
"Флешка USB 32GB Patriot PSF32GX3B3U XPORTER 3 Slider (USB 3.2, Black)",20
"Флешка USB 64GB Kingston DataTraveler 70 (USB-C, Black)",6
"Флешка USB 64GB Kingston DataTraveler 80 (USB-C, Black)",1
"Флешка USB 64GB Kingston DataTraveler 80M (USB-C, Black)",5
"Флешка USB 64GB Kingston DataTraveler Exodia (USB 3.2, Black)",4
"Флешка USB 64GB Kingston DataTraveler Exodia M (USB 3.2, Black)",14
"Флешка USB 64GB Kingston DataTraveler Exodia Onyx (USB 3.2, Black)",6
"Флешка USB 64GB Kingston DataTraveler MicroDUO 3C Dual  (USB 3.2 + USB-C, Purple)",1
"Флешка USB 64GB Patriot PEF64GRLB32U SS RAGE LITE (USB 3.2, Black)",47
"Флешка USB 64GB Patriot PEF64GTRI3USB Trinity (USB 3.1, USB-C, USB Micro-B)",1
"Флешка USB 64GB Patriot PSF64GT300DS3U TAB300 (USB 3.2, Dark Shadow)",15
"Флешка USB 64GB Patriot PSF64GX3B3U XPORTER 3 Slider (USB 3.2, Black)",1
"Флешка USB 64GB Samsung Bar Plus (USB 3.1, Silver)",3
"Флешка USB 64GB Samsung FIT Plus (USB 3.1, Black)",5
Чистящие средства пневматический очиститель Cactus CS-AIR400,76
Чистящие средства пневматический очиститель Cactus CS-AIR750,33
Чистящий спрей Cactus CS-WB250,4
"Шкаф настенный LANBERG FF01-8842-12B 19"" FREE-STANDING RACK 42U/800X800 FLAT PACK BLACK",1
"Шкаф настенный LANBERG FF02-6637L-23B 19"" WALL-MOUNTED RACK 37U/600X600 DEMOUNTED FLAT PACK WITH MESH DOOR BLACK",1
"Шкаф настенный LANBERG WF01-6404-10B 19"" WALL-MOUNTED RACK 4U/600X450 DEMOUNTED FLAT PACK BLACK",3
"Шкаф настенный LANBERG WF01-6406-10B 19"" WALL-MOUNT RACK 6U/600X450 FLAT PACK BLACK V2",1
"Шкаф настенный LANBERG WF01-6418-10S 19"" WALL-MOUNT RACK 18U/600X450 FLAT PACK GREY V2",4
"Шкаф настенный LANBERG WF02-6606-10B 19"" WALL-MOUNTED DOUBLE SECTION RACK 6U/600X600 DEMOUNTED FLAT PACK BLACK",1
"Шкаф настенный LANBERG WFFA-5606-10S 19"" WALL-MOUNTED RACK 6U/570X600 FLAT PACK GREY",1
"Шкаф полка LANBERG AK-1002-B (19"" FIXED SHELF 1U/465X300mm, Max load 120kg, Black)",2
"Шкаф полка LANBERG AK-1003-B (19"" FIXED SHELF 1U/465X515mm, Max load 120kg, Black)",3
"Шредер Buro Home BU-S050C (5 list, 13ltr, pl.cards)",3
"Шредер Buro Home BU-S601S (6 list, 10ltr, pl.cards)",1
"Шурупы LANBERG AK-1303-S 19"" MOUNTING SCREWS SET 20PCS",9
"Экран для проектора ANC Manual Screen M180x180 (180x180cm, 1:1, настенный)",19
"Экран для проектора ANC Manual Screen M200x200 (200x200cm, 1:1, настенный)",11
"Экран для проектора ANC Manual Screen M240x180 (240x180cm, 1:1, настенный)",11
"Экран для проектора Cactus Motoscreen CS-PSM-183x244 (183x244cm, 4:3, wall, motorized, remote)",1
"Экран для проектора Cactus Wallscreen CS-PSW-104x186 (104x186cm, 16:9, настенный)",3
"Экран для проектора Cactus Wallscreen CS-PSW-150x150 (150x150cm, 1:1, настенный)",2
"Экран для проектора Cactus Wallscreen CS-PSW-183x244 (183x244cm, 4:3, настенный)",1
"Экран для проектора Cactus Wallscreen CS-PSW-213x213 (213x213cm, 1:1, настенный)",1
"Экран для проектора Lumien Eco View LEV-100102 (180x180cm, 1:1, черный, напольный)",1
"Экран для проектора Lumien Eco View LEV-100109 (220x220cm, 1:1, черный, напольный)",1
